,artist,track_name,min,position,streams,track_id,artist_id,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,release_year,release_month,release_day,rel_date,boost_time,cur_date,boost_time_con
1013,Luis Fonsi,Despacito - Remix,1,1,225274,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,49 days 00:00:00.000000000,2017-06-05,49
1014,Luis Fonsi,Despacito - Remix,1,1,230220,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,50 days 00:00:00.000000000,2017-06-06,50
1015,Luis Fonsi,Despacito - Remix,1,1,227179,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,51 days 00:00:00.000000000,2017-06-07,51
1016,Luis Fonsi,Despacito - Remix,1,1,228912,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,52 days 00:00:00.000000000,2017-06-08,52
1017,Luis Fonsi,Despacito - Remix,1,1,248855,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,53 days 00:00:00.000000000,2017-06-09,53
1018,Luis Fonsi,Despacito - Remix,1,1,226721,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,54 days 00:00:00.000000000,2017-06-10,54
1019,Luis Fonsi,Despacito - Remix,1,1,236438,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,55 days 00:00:00.000000000,2017-06-11,55
1020,Luis Fonsi,Despacito - Remix,1,1,256559,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,56 days 00:00:00.000000000,2017-06-12,56
1021,Luis Fonsi,Despacito - Remix,1,1,242754,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,57 days 00:00:00.000000000,2017-06-13,57
1022,Luis Fonsi,Despacito - Remix,1,1,249714,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,58 days 00:00:00.000000000,2017-06-14,58
1023,Luis Fonsi,Despacito - Remix,1,1,251734,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,59 days 00:00:00.000000000,2017-06-15,59
1024,Luis Fonsi,Despacito - Remix,1,1,253090,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,60 days 00:00:00.000000000,2017-06-16,60
1025,Luis Fonsi,Despacito - Remix,1,1,261128,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,61 days 00:00:00.000000000,2017-06-17,61
1026,Luis Fonsi,Despacito - Remix,1,1,265042,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,62 days 00:00:00.000000000,2017-06-18,62
1027,Luis Fonsi,Despacito - Remix,1,1,271444,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,63 days 00:00:00.000000000,2017-06-19,63
1028,Luis Fonsi,Despacito - Remix,1,1,278504,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,64 days 00:00:00.000000000,2017-06-20,64
1029,Luis Fonsi,Despacito - Remix,1,1,282340,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,65 days 00:00:00.000000000,2017-06-21,65
1030,Luis Fonsi,Despacito - Remix,1,1,288644,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,66 days 00:00:00.000000000,2017-06-22,66
1031,Luis Fonsi,Despacito - Remix,1,1,293392,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,67 days 00:00:00.000000000,2017-06-23,67
1032,Luis Fonsi,Despacito - Remix,1,1,297729,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,68 days 00:00:00.000000000,2017-06-24,68
1033,Luis Fonsi,Despacito - Remix,1,1,280589,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,69 days 00:00:00.000000000,2017-06-25,69
1034,Luis Fonsi,Despacito - Remix,1,1,299226,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,70 days 00:00:00.000000000,2017-06-26,70
1035,Luis Fonsi,Despacito - Remix,1,1,276276,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,71 days 00:00:00.000000000,2017-06-27,71
1036,Luis Fonsi,Despacito - Remix,1,1,272464,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,72 days 00:00:00.000000000,2017-06-28,72
1037,Luis Fonsi,Despacito - Remix,1,1,277054,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,73 days 00:00:00.000000000,2017-06-29,73
1038,Luis Fonsi,Despacito - Remix,1,1,280453,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,74 days 00:00:00.000000000,2017-06-30,74
1039,Luis Fonsi,Despacito - Remix,1,1,292156,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,75 days 00:00:00.000000000,2017-07-01,75
1040,Luis Fonsi,Despacito - Remix,1,1,276645,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,76 days 00:00:00.000000000,2017-07-02,76
1041,Luis Fonsi,Despacito - Remix,1,1,278831,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,77 days 00:00:00.000000000,2017-07-03,77
1042,Luis Fonsi,Despacito - Remix,1,1,279001,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,78 days 00:00:00.000000000,2017-07-04,78
1043,Luis Fonsi,Despacito - Remix,1,1,289340,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,79 days 00:00:00.000000000,2017-07-05,79
1044,Luis Fonsi,Despacito - Remix,1,1,300184,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,80 days 00:00:00.000000000,2017-07-06,80
1045,Luis Fonsi,Despacito - Remix,1,1,305503,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,81 days 00:00:00.000000000,2017-07-07,81
1046,Luis Fonsi,Despacito - Remix,1,1,312827,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,82 days 00:00:00.000000000,2017-07-08,82
1047,Luis Fonsi,Despacito - Remix,1,1,306248,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,83 days 00:00:00.000000000,2017-07-09,83
1048,Luis Fonsi,Despacito - Remix,1,1,291056,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,84 days 00:00:00.000000000,2017-07-10,84
1049,Luis Fonsi,Despacito - Remix,1,1,283266,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,85 days 00:00:00.000000000,2017-07-11,85
1050,Luis Fonsi,Despacito - Remix,1,1,279291,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,86 days 00:00:00.000000000,2017-07-12,86
1051,Luis Fonsi,Despacito - Remix,1,1,280936,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,87 days 00:00:00.000000000,2017-07-13,87
1052,Luis Fonsi,Despacito - Remix,1,1,282690,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,88 days 00:00:00.000000000,2017-07-14,88
1053,Luis Fonsi,Despacito - Remix,1,1,302251,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,89 days 00:00:00.000000000,2017-07-15,89
1054,Luis Fonsi,Despacito - Remix,1,1,291242,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,90 days 00:00:00.000000000,2017-07-16,90
1055,Luis Fonsi,Despacito - Remix,1,1,268607,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,91 days 00:00:00.000000000,2017-07-17,91
1056,Luis Fonsi,Despacito - Remix,1,1,264893,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,92 days 00:00:00.000000000,2017-07-18,92
1057,Luis Fonsi,Despacito - Remix,1,1,263878,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,93 days 00:00:00.000000000,2017-07-19,93
1058,Luis Fonsi,Despacito - Remix,1,1,260545,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,94 days 00:00:00.000000000,2017-07-20,94
1059,Luis Fonsi,Despacito - Remix,1,1,263502,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,95 days 00:00:00.000000000,2017-07-21,95
1060,Luis Fonsi,Despacito - Remix,1,1,276308,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,96 days 00:00:00.000000000,2017-07-22,96
1061,Luis Fonsi,Despacito - Remix,1,1,261525,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,97 days 00:00:00.000000000,2017-07-23,97
1062,Luis Fonsi,Despacito - Remix,1,1,236458,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,98 days 00:00:00.000000000,2017-07-24,98
1063,Luis Fonsi,Despacito - Remix,1,1,229541,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,99 days 00:00:00.000000000,2017-07-25,99
1064,Luis Fonsi,Despacito - Remix,1,1,225136,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,100 days 00:00:00.000000000,2017-07-26,100
1065,Luis Fonsi,Despacito - Remix,1,1,232436,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,101 days 00:00:00.000000000,2017-07-27,101
1066,Luis Fonsi,Despacito - Remix,1,1,241079,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,102 days 00:00:00.000000000,2017-07-28,102
1067,Luis Fonsi,Despacito - Remix,1,1,238134,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,103 days 00:00:00.000000000,2017-07-29,103
1068,Luis Fonsi,Despacito - Remix,1,1,226651,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,104 days 00:00:00.000000000,2017-07-30,104
1069,Luis Fonsi,Despacito - Remix,1,1,215204,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,105 days 00:00:00.000000000,2017-07-31,105
1070,Luis Fonsi,Despacito - Remix,1,1,211317,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,106 days 00:00:00.000000000,2017-08-01,106
1071,Luis Fonsi,Despacito - Remix,1,1,212288,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,107 days 00:00:00.000000000,2017-08-02,107
1072,Luis Fonsi,Despacito - Remix,1,1,212357,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,108 days 00:00:00.000000000,2017-08-03,108
1073,Luis Fonsi,Despacito - Remix,1,1,213058,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,109 days 00:00:00.000000000,2017-08-04,109
1074,Luis Fonsi,Despacito - Remix,1,1,228803,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,110 days 00:00:00.000000000,2017-08-05,110
1075,Luis Fonsi,Despacito - Remix,1,1,219845,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,111 days 00:00:00.000000000,2017-08-06,111
1076,Luis Fonsi,Despacito - Remix,1,1,199414,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,112 days 00:00:00.000000000,2017-08-07,112
1077,Luis Fonsi,Despacito - Remix,1,1,198176,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,113 days 00:00:00.000000000,2017-08-08,113
1078,Luis Fonsi,Despacito - Remix,1,1,195707,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,114 days 00:00:00.000000000,2017-08-09,114
1079,Luis Fonsi,Despacito - Remix,1,1,194619,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,115 days 00:00:00.000000000,2017-08-10,115
1080,Luis Fonsi,Despacito - Remix,1,1,200299,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,116 days 00:00:00.000000000,2017-08-11,116
1081,Luis Fonsi,Despacito - Remix,1,1,211178,5CtI0qwDJkDQGwXD1H1cLb,4V8Sr092TqfHkfAA5fXXqG,3smvpv7CdrhVcGYaNDLOqn,228826,2017-04-17,23,0.6940000000000001,0.815,2,-4.328,1,0.12,0.229,0.0,0.0924,0.813,88.931,3.8137666666666665,2017,4,17,2017-04-17,117 days 00:00:00.000000000,2017-08-12,117
